Ano de eleição,Município,Partido,Código município,Nome candidato,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2022,SÃO JOSÉ DO SUL,PT,89460,LEONEL GUTERRES RADDE,Eleito,6,LEONEL GUTERRES RADDE,SAO JOSE DO SUL
2022,SÃO VALENTIM,PT,88978,ADÃO PRETTO FILHO,Eleito,33,ADAO PRETTO FILHO,SAO VALENTIM
2022,MORRO REDONDO,MDB,86185,ROBERTO FANTINEL,Eleito,0,ROBERTO FANTINEL,MORRO REDONDO
2022,IBARAMA,MDB,84972,ROBERTO FANTINEL,Eleito,713,ROBERTO FANTINEL,IBARAMA
2022,CAXIAS DO SUL,PT,85995,LUIZ FERNANDO MAINARDI,Eleito,23,LUIZ FERNANDO MAINARDI,CAXIAS DO SUL
2022,COXILHA,PL,86649,RODRIGO MARQUES LORENZONI,Eleito,18,RODRIGO MARQUES LORENZONI,COXILHA
2022,PONTE PRETA,UNIÃO,87440,THIAGO PEREIRA DUARTE,Eleito,0,THIAGO PEREIRA DUARTE,PONTE PRETA
2022,BUTIÁ,UNIÃO,85537,THIAGO PEREIRA DUARTE,Eleito,13,THIAGO PEREIRA DUARTE,BUTIA
2022,ESTÂNCIA VELHA,UNIÃO,86495,THIAGO PEREIRA DUARTE,Eleito,119,THIAGO PEREIRA DUARTE,ESTANCIA VELHA
2022,VITÓRIA DAS MISSÕES,UNIÃO,88129,THIAGO PEREIRA DUARTE,Eleito,0,THIAGO PEREIRA DUARTE,VITORIA DAS MISSÕES
2022,IBIRUBÁ,PL,87017,APARECIDO MACEDO,Suplente,9,CAPITAO MACEDO,IBIRUBA
2022,SÃO VALENTIM,PT,88978,LEONEL GUTERRES RADDE,Eleito,5,LEONEL GUTERRES RADDE,SAO VALENTIM
2022,NOVA BOA VISTA,PT,87203,LUIZ FERNANDO MAINARDI,Eleito,0,LUIZ FERNANDO MAINARDI,NOVA BOA VISTA
2022,BOA VISTA DO SUL,PL,88161,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,BOA VISTA DO SUL
2022,CARAÁ,PL,88340,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,CARAA
2022,CRUZ ALTA,PSOL,86193,LUCIANA KREBS GENRO,Eleito,325,LUCIANA KREBS GENRO,CRUZ ALTA
2022,TRINDADE DO SUL,MDB,85006,LUCIANO DA SILVA SILVEIRA,Eleito,0,LUCIANO DA SILVA SILVEIRA,TRINDADE DO SUL
2022,SANTO ANTÔNIO DO PLANALTO,PT,87661,LUIZ FERNANDO MAINARDI,Eleito,1,LUIZ FERNANDO MAINARDI,SANTO ANTONIO DO PLANALTO
2022,CAMPINAS DO SUL,MDB,85758,GILBERTO CAPOANI,Suplente,134,GILBERTO CAPOANI,CAMPINAS DO SUL
2022,ÁUREA,PODE,84735,JOSE AIRTON RIBEIRO DE LIMA,Suplente,12,AIRTON LIMA,AUREA
2022,BENJAMIN CONSTANT DO SUL,PODE,88420,JOSE AIRTON RIBEIRO DE LIMA,Suplente,1,AIRTON LIMA,BENJAMIN CONSTANT DO SUL
2022,PRESIDENTE LUCENA,PSOL,87505,MATHEUS PEREIRA GOMES,Eleito,2,MATHEUS PEREIRA GOMES,PRESIDENTE LUCENA
2022,SÃO JOSÉ DO SUL,PT,89460,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,0,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SAO JOSE DO SUL
2022,SÃO JOSÉ DO SUL,PT,89460,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,1,ZE NUNES,SAO JOSE DO SUL
2022,SÃO VALENTIM,PT,88978,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,SAO VALENTIM
2022,CAMPINAS DO SUL,PSDB,85758,RODRIGO MARINI MARONI,Suplente,2,RODRIGO MARONI,CAMPINAS DO SUL
2022,QUATRO IRMÃOS,MDB,89389,JUVIR COSTELLA,Eleito,0,JUVIR COSTELLA,QUATRO IRMAOS
2022,PARECI NOVO,PP,87327,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,37,SILVANA MARIA FRANCISCATTO COVATTI,PARECI NOVO
2022,SAGRADA FAMÍLIA,PP,87564,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,131,SILVANA MARIA FRANCISCATTO COVATTI,SAGRADA FAMILIA
2022,SANTA MARGARIDA DO SUL,PP,89443,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,23,SILVANA MARIA FRANCISCATTO COVATTI,SANTA MARGARIDA DO SUL
2022,SINIMBU,PSOL,87947,LUCIANA KREBS GENRO,Eleito,11,LUCIANA KREBS GENRO,SINIMBU
2022,PORTO ALEGRE,PL,88013,EDERILDO PAPARICO BACCHI,Eleito,23,EDERILDO PAPARICO BACCHI,PORTO ALEGRE
2022,SERTÃO,REPUBLICANOS,89117,FRANCIS SOMENSI,Suplente,5,FRAN SOMENSI,SERTAO
2022,GIRUÁ,MDB,86797,RAFAEL BRAGA LIBRELOTTO,Suplente,4,RAFAEL BRAGA,GIRUA
2022,SÃO PEDRO DAS MISSÕES,PP,89486,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,144,SILVANA MARIA FRANCISCATTO COVATTI,SAO PEDRO DAS MISSÕES
2022,MONTAURI,PL,85820,RODRIGO MARQUES LORENZONI,Eleito,3,RODRIGO MARQUES LORENZONI,MONTAURI
2022,CASEIROS,PSOL,85880,MATHEUS PEREIRA GOMES,Eleito,1,MATHEUS PEREIRA GOMES,CASEIROS
2022,CAPÃO DA CANOA,PSOL,89150,LUCIANA KREBS GENRO,Eleito,591,LUCIANA KREBS GENRO,CAPAO DA CANOA
2022,ESPERANÇA DO SUL,MDB,88285,GILBERTO CAPOANI,Suplente,0,GILBERTO CAPOANI,ESPERANCA DO SUL
2022,NOVA RAMADA,PSOL,88560,LUCIANA KREBS GENRO,Eleito,0,LUCIANA KREBS GENRO,NOVA RAMADA
2022,VACARIA,PSOL,89532,LUCIANA KREBS GENRO,Eleito,175,LUCIANA KREBS GENRO,VACARIA
2022,PORTO ALEGRE,PL,88013,EDERILDO PAPARICO BACCHI,Eleito,29,EDERILDO PAPARICO BACCHI,PORTO ALEGRE
2022,PORTO ALEGRE,PL,88013,EDERILDO PAPARICO BACCHI,Eleito,68,EDERILDO PAPARICO BACCHI,PORTO ALEGRE
2022,SEGREDO,PSOL,85529,MATHEUS PEREIRA GOMES,Eleito,0,MATHEUS PEREIRA GOMES,SEGREDO
2022,AJURICABA,PSOL,85030,LUCIANA KREBS GENRO,Eleito,18,LUCIANA KREBS GENRO,AJURICABA
2022,CERRO GRANDE DO SUL,PSOL,85944,LUCIANA KREBS GENRO,Eleito,49,LUCIANA KREBS GENRO,CERRO GRANDE DO SUL
2022,ELDORADO DO SUL,PSDB,86240,CARLOS HENRIQUE BASTOS D AVILA,Eleito,169,CARLOS HENRIQUE BASTOS D AVILA,ELDORADO DO SUL
2022,CANELA,PSDB,85855,CARLOS HENRIQUE BASTOS D AVILA,Eleito,20,CARLOS HENRIQUE BASTOS D AVILA,CANELA
2022,GENTIL,MDB,86746,RAFAEL BRAGA LIBRELOTTO,Suplente,1,RAFAEL BRAGA,GENTIL
2022,SÃO FRANCISCO DE ASSIS,PP,88650,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,244,SILVANA MARIA FRANCISCATTO COVATTI,SAO FRANCISCO DE ASSIS
2022,ESTRELA,PSDB,86533,CARLOS HENRIQUE BASTOS D AVILA,Eleito,5,CARLOS HENRIQUE BASTOS D AVILA,ESTRELA
2022,SANTA CRUZ DO SUL,REPUBLICANOS,88390,FRANCIS SOMENSI,Suplente,53,FRAN SOMENSI,SANTA CRUZ DO SUL
2022,MANOEL VIANA,PL,86940,ADRIANA VIEIRA LARA,Eleito,5,ADRIANA VIEIRA LARA,MANOEL VIANA
2022,ERNESTINA,PT,85022,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,ERNESTINA
2022,ERNESTINA,PT,85022,STELA BEATRIZ FARIAS LOPES,Eleito,1,STELA BEATRIZ FARIAS LOPES,ERNESTINA
2022,VICTOR GRAEFF,PL,89699,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,VICTOR GRAEFF
2022,LAGOA VERMELHA,PL,87270,ADRIANA VIEIRA LARA,Eleito,1,ADRIANA VIEIRA LARA,LAGOA VERMELHA
2022,ERVAL GRANDE,PT,86410,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,0,ZE NUNES,ERVAL GRANDE
2022,ALTO FELIZ,PT,86282,SOFIA CAVEDON NUNES,Eleito,0,SOFIA CAVEDON NUNES,ALTO FELIZ
2022,BOZANO,PT,89087,GILBERTO JOSÉ SPIER VARGAS,Eleito,0,GILBERTO JOSE SPIER VARGAS,BOZANO
2022,GIRUÁ,PT,86797,JEFERSON OLIVEIRA FERNANDES,Eleito,1183,JEFERSON OLIVEIRA FERNANDES,GIRUA
2022,TAPERA,MDB,89230,ROBERTO FANTINEL,Eleito,61,ROBERTO FANTINEL,TAPERA
2022,SANTA CLARA DO SUL,PSOL,87602,LUCIANA KREBS GENRO,Eleito,15,LUCIANA KREBS GENRO,SANTA CLARA DO SUL
2022,PALMITINHO,PSOL,87793,LUCIANA KREBS GENRO,Eleito,29,LUCIANA KREBS GENRO,PALMITINHO
2022,MAMPITUBA,REPUBLICANOS,88943,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,MAMPITUBA
2022,SÃO SEPÉ,PSOL,88951,MATHEUS PEREIRA GOMES,Eleito,16,MATHEUS PEREIRA GOMES,SAO SEPE
2022,SANTA MARIA,PP,88412,JOEL LEANDRO WILHELM,Eleito,11,JOEL LEANDRO WILHELM,SANTA MARIA
2022,SÃO PAULO DAS MISSÕES,PP,88897,JOEL LEANDRO WILHELM,Eleito,5,JOEL LEANDRO WILHELM,SAO PAULO DAS MISSÕES
2022,TIO HUGO,PL,89508,RODRIGO MARQUES LORENZONI,Eleito,17,RODRIGO MARQUES LORENZONI,TIO HUGO
2022,NOVA ROMA DO SUL,PL,84751,EDERILDO PAPARICO BACCHI,Eleito,7,EDERILDO PAPARICO BACCHI,NOVA ROMA DO SUL
2022,ARROIO DO TIGRE,PSOL,85235,MATHEUS PEREIRA GOMES,Eleito,0,MATHEUS PEREIRA GOMES,ARROIO DO TIGRE
2022,CRISTAL DO SUL,PSOL,88528,LUCIANA KREBS GENRO,Eleito,4,LUCIANA KREBS GENRO,CRISTAL DO SUL
2022,ESTAÇÃO,MDB,85286,RAFAEL BRAGA LIBRELOTTO,Suplente,2,RAFAEL BRAGA,ESTACAO
2022,GRAMADO DOS LOUREIROS,PP,86762,ERNANI POLO,Eleito,18,ERNANI POLO,GRAMADO DOS LOUREIROS
2022,BALNEÁRIO PINHAL,PSOL,88927,LUCIANA KREBS GENRO,Eleito,120,LUCIANA KREBS GENRO,BALNEARIO PINHAL
2022,BOM PRINCÍPIO,PSDB,98230,CARLOS HENRIQUE BASTOS D AVILA,Eleito,3,CARLOS HENRIQUE BASTOS D AVILA,BOM PRINCIPIO
2022,FONTOURA XAVIER,PSDB,86630,CARLOS HENRIQUE BASTOS D AVILA,Eleito,0,CARLOS HENRIQUE BASTOS D AVILA,FONTOURA XAVIER
2022,ERECHIM,PSDB,86371,CARLOS HENRIQUE BASTOS D AVILA,Eleito,3,CARLOS HENRIQUE BASTOS D AVILA,ERECHIM
2022,CARAZINHO,PSDB,85910,CARLOS HENRIQUE BASTOS D AVILA,Eleito,7,CARLOS HENRIQUE BASTOS D AVILA,CARAZINHO
2022,ARATIBA,PSDB,85170,CARLOS HENRIQUE BASTOS D AVILA,Eleito,0,CARLOS HENRIQUE BASTOS D AVILA,ARATIBA
2022,ESTÂNCIA VELHA,MDB,86495,CLAIR TOMÉ KUHN,Suplente,13,CLAIR KUHN,ESTANCIA VELHA
2022,ARVOREZINHA,MDB,85278,JUVIR COSTELLA,Eleito,18,JUVIR COSTELLA,ARVOREZINHA
2022,ACEGUÁ,PL,88986,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,ACEGUA
2022,SEBERI,PL,89052,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,SEBERI
2022,NOVA PALMA,PL,87653,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,NOVA PALMA
2022,CASCA,PT,85952,LUIZ FERNANDO MAINARDI,Eleito,0,LUIZ FERNANDO MAINARDI,CASCA
2022,CANDIOTA,PT,86487,LUIZ FERNANDO MAINARDI,Eleito,712,LUIZ FERNANDO MAINARDI,CANDIOTA
2022,PINHAL DA SERRA,PSOL,89362,LUCIANA KREBS GENRO,Eleito,6,LUCIANA KREBS GENRO,PINHAL DA SERRA
2022,JAGUARI,PSOL,87238,MATHEUS PEREIRA GOMES,Eleito,10,MATHEUS PEREIRA GOMES,JAGUARI
2022,NOVA BRÉSCIA,PSOL,87637,MATHEUS PEREIRA GOMES,Eleito,6,MATHEUS PEREIRA GOMES,NOVA BRESCIA
2022,SÃO SEBASTIÃO DO CAÍ,PP,88935,JOEL LEANDRO WILHELM,Eleito,7,JOEL LEANDRO WILHELM,SAO SEBASTIAO DO CAI
2022,SANTO EXPEDITO DO SUL,PP,87688,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,SANTO EXPEDITO DO SUL
2022,NÃO-ME-TOQUE,PP,87556,JOEL LEANDRO WILHELM,Eleito,0,JOEL LEANDRO WILHELM,NAO-ME-TOQUE
2022,CANUDOS DO VALE,PSOL,89109,MATHEUS PEREIRA GOMES,Eleito,3,MATHEUS PEREIRA GOMES,CANUDOS DO VALE
2022,GARRUCHOS,PL,86720,EDERILDO PAPARICO BACCHI,Eleito,0,EDERILDO PAPARICO BACCHI,GARRUCHOS
2022,SALTO DO JACUÍ,PSOL,89753,MATHEUS PEREIRA GOMES,Eleito,26,MATHEUS PEREIRA GOMES,SALTO DO JACUI
2022,SÃO JOSÉ DO SUL,PSOL,89460,LUCIANA KREBS GENRO,Eleito,9,LUCIANA KREBS GENRO,SAO JOSE DO SUL
2022,SÃO JOSÉ DO SUL,PSOL,89460,MATHEUS PEREIRA GOMES,Eleito,0,MATHEUS PEREIRA GOMES,SAO JOSE DO SUL
2022,TRINDADE DO SUL,PSOL,85006,MATHEUS PEREIRA GOMES,Eleito,1,MATHEUS PEREIRA GOMES,TRINDADE DO SUL
2022,VALE REAL,PT,88080,LUIZ FERNANDO MAINARDI,Eleito,0,LUIZ FERNANDO MAINARDI,VALE REAL
2022,IMIGRANTE,PL,85782,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,IMIGRANTE
2022,SANT'ANA DO LIVRAMENTO,PDT,88455,AIRTON LUIZ ARTUS,Suplente,3,AIRTON ARTUS,SANT'ANA DO LIVRAMENTO
2022,PORTO XAVIER,PT,88056,FERNANDO STEPHAN MARRONI,Suplente,1,FERNANDO MARRONI,PORTO XAVIER
2022,PARAÍ,PT,87831,FERNANDO STEPHAN MARRONI,Suplente,3,FERNANDO MARRONI,PARAI
2022,NOVA PETRÓPOLIS,MDB,87670,CARLOS ANTÔNIO BÚRIGO,Suplente,233,CARLOS BURIGO,NOVA PETROPOLIS
2022,DILERMANDO DE AGUIAR,PL,88188,EDERILDO PAPARICO BACCHI,Eleito,0,EDERILDO PAPARICO BACCHI,DILERMANDO DE AGUIAR
2022,GRAMADO DOS LOUREIROS,PL,86762,EDERILDO PAPARICO BACCHI,Eleito,48,EDERILDO PAPARICO BACCHI,GRAMADO DOS LOUREIROS
2022,CARLOS BARBOSA,PL,85936,EDERILDO PAPARICO BACCHI,Eleito,59,EDERILDO PAPARICO BACCHI,CARLOS BARBOSA
2022,ESMERALDA,PL,86452,EDERILDO PAPARICO BACCHI,Eleito,67,EDERILDO PAPARICO BACCHI,ESMERALDA
2022,FREDERICO WESTPHALEN,MDB,86673,JUVIR COSTELLA,Eleito,1933,JUVIR COSTELLA,FREDERICO WESTPHALEN
2022,ERECHIM,MDB,86371,GILBERTO CAPOANI,Suplente,662,GILBERTO CAPOANI,ERECHIM
2022,ARROIO DO PADRE,PP,89028,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,ARROIO DO PADRE
2022,CORONEL BICACO,PP,86150,ERNANI POLO,Eleito,686,ERNANI POLO,CORONEL BICACO
2022,CIRÍACO,PP,86070,ERNANI POLO,Eleito,5,ERNANI POLO,CIRIACO
2022,ESTEIO,PSDB,86517,RODRIGO MARINI MARONI,Suplente,78,RODRIGO MARONI,ESTEIO
2022,CAPIVARI DO SUL,PL,88200,RODRIGO MARQUES LORENZONI,Eleito,29,RODRIGO MARQUES LORENZONI,CAPIVARI DO SUL
2022,DOM PEDRITO,PL,86290,RODRIGO MARQUES LORENZONI,Eleito,59,RODRIGO MARQUES LORENZONI,DOM PEDRITO
2022,CHIAPETTA,PL,86053,RODRIGO MARQUES LORENZONI,Eleito,30,RODRIGO MARQUES LORENZONI,CHIAPETTA
2022,CERRO GRANDE DO SUL,PP,85944,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,12,SILVANA MARIA FRANCISCATTO COVATTI,CERRO GRANDE DO SUL
2022,CANOAS,MDB,85898,GILBERTO CAPOANI,Suplente,137,GILBERTO CAPOANI,CANOAS
2022,PARECI NOVO,PDT,87327,AIRTON LUIZ ARTUS,Suplente,2,AIRTON ARTUS,PARECI NOVO
2022,MOSTARDAS,PDT,87513,AIRTON LUIZ ARTUS,Suplente,1,AIRTON ARTUS,MOSTARDAS
2022,TENENTE PORTELA,PSB,89311,ELTON ROBERTO WEBER,Eleito,22,ELTON ROBERTO WEBER,TENENTE PORTELA
2022,ENTRE RIOS DO SUL,MDB,85928,CARLOS ANTÔNIO BÚRIGO,Suplente,0,CARLOS BURIGO,ENTRE RIOS DO SUL
2022,SANTO ANTÔNIO DO PLANALTO,PSOL,87661,LUCIANA KREBS GENRO,Eleito,7,LUCIANA KREBS GENRO,SANTO ANTONIO DO PLANALTO
2022,SENADOR SALGADO FILHO,PSOL,88765,MATHEUS PEREIRA GOMES,Eleito,0,MATHEUS PEREIRA GOMES,SENADOR SALGADO FILHO
2022,GRAVATAÍ,PL,86835,EDERILDO PAPARICO BACCHI,Eleito,22,EDERILDO PAPARICO BACCHI,GRAVATAI
2022,ARROIO DO TIGRE,MDB,85235,ROBERTO FANTINEL,Eleito,187,ROBERTO FANTINEL,ARROIO DO TIGRE
2022,DONA FRANCISCA,MDB,86312,ROBERTO FANTINEL,Eleito,1257,ROBERTO FANTINEL,DONA FRANCISCA
2022,CARAÁ,MDB,88340,ROBERTO FANTINEL,Eleito,3,ROBERTO FANTINEL,CARAA
2022,SANANDUVA,PL,88358,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,SANANDUVA
2022,PORTO ALEGRE,PSB,88013,ELTON ROBERTO WEBER,Eleito,37,ELTON ROBERTO WEBER,PORTO ALEGRE
2022,ARROIO DO SAL,PP,85308,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,5,MARCUS VINICIUS VIEIRA DE ALMEIDA,ARROIO DO SAL
2022,ARROIO DO SAL,PP,85308,GUILHERME RECH PASIN,Eleito,29,GUILHERME RECH PASIN,ARROIO DO SAL
2022,ANDRÉ DA ROCHA,PP,86100,GUILHERME RECH PASIN,Eleito,36,GUILHERME RECH PASIN,ANDRE DA ROCHA
2022,CAÇAPAVA DO SUL,PP,85553,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,80,MARCUS VINICIUS VIEIRA DE ALMEIDA,CACAPAVA DO SUL
2022,CAÇAPAVA DO SUL,PP,85553,FREDERICO CANTORI ANTUNES,Eleito,258,FREDERICO CANTORI ANTUNES,CACAPAVA DO SUL
2022,SOLEDADE,PP,89192,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,278,SILVANA MARIA FRANCISCATTO COVATTI,SOLEDADE
2022,TRÊS PASSOS,PSDB,89419,MATEUS JOSE DE LIMA WESP,Suplente,15,MATEUS WESP,TRES PASSOS
2022,UNISTALDA,PDT,88480,AIRTON LUIZ ARTUS,Suplente,0,AIRTON ARTUS,UNISTALDA
2022,PELOTAS,PT,87912,FERNANDO STEPHAN MARRONI,Suplente,7824,FERNANDO MARRONI,PELOTAS
2022,ILÓPOLIS,PT,87076,LUIZ FERNANDO MAINARDI,Eleito,3,LUIZ FERNANDO MAINARDI,ILOPOLIS
2022,SANTA CLARA DO SUL,PT,87602,JEFERSON OLIVEIRA FERNANDES,Eleito,2,JEFERSON OLIVEIRA FERNANDES,SANTA CLARA DO SUL
2022,ESTAÇÃO,MDB,85286,JUVIR COSTELLA,Eleito,0,JUVIR COSTELLA,ESTACAO
2022,AJURICABA,MDB,85030,JUVIR COSTELLA,Eleito,0,JUVIR COSTELLA,AJURICABA
2022,ANTÔNIO PRADO,MDB,85154,VILMAR PERIN ZANCHIN,Eleito,705,VILMAR PERIN ZANCHIN,ANTONIO PRADO
2022,CAMAQUÃ,PL,85693,RODRIGO MARQUES LORENZONI,Eleito,241,RODRIGO MARQUES LORENZONI,CAMAQUA
2022,PINHAL DA SERRA,PL,89362,EDERILDO PAPARICO BACCHI,Eleito,56,EDERILDO PAPARICO BACCHI,PINHAL DA SERRA
2022,TURUÇU,REPUBLICANOS,88501,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,TURUCU
2022,NOVA CANDELÁRIA,REPUBLICANOS,88226,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,NOVA CANDELARIA
2022,ARAMBARÉ,PP,86320,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,2,SILVANA MARIA FRANCISCATTO COVATTI,ARAMBARE
2022,CARAZINHO,PP,85910,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,694,SILVANA MARIA FRANCISCATTO COVATTI,CARAZINHO
2022,CAXIAS DO SUL,PP,85995,SILVANA MARIA FRANCISCATTO COVATTI,Eleito,161,SILVANA MARIA FRANCISCATTO COVATTI,CAXIAS DO SUL
2022,BENJAMIN CONSTANT DO SUL,MDB,88420,GILBERTO CAPOANI,Suplente,112,GILBERTO CAPOANI,BENJAMIN CONSTANT DO SUL
2022,ARROIO DO MEIO,PP,85197,MARCUS VINÍCIUS VIEIRA DE ALMEIDA,Eleito,0,MARCUS VINICIUS VIEIRA DE ALMEIDA,ARROIO DO MEIO
2022,CANDELÁRIA,PP,85812,GUILHERME RECH PASIN,Eleito,6,GUILHERME RECH PASIN,CANDELARIA
2022,CORONEL BARROS,PP,86622,FREDERICO CANTORI ANTUNES,Eleito,1,FREDERICO CANTORI ANTUNES,CORONEL BARROS
2022,SANTO AUGUSTO,PL,88595,ADRIANA VIEIRA LARA,Eleito,0,ADRIANA VIEIRA LARA,SANTO AUGUSTO
2022,PORTO ALEGRE,PL,88013,RODRIGO MARQUES LORENZONI,Eleito,1673,RODRIGO MARQUES LORENZONI,PORTO ALEGRE
2022,TAPERA,PL,89230,RODRIGO MARQUES LORENZONI,Eleito,45,RODRIGO MARQUES LORENZONI,TAPERA
2022,VANINI,PSDB,84913,MATEUS JOSE DE LIMA WESP,Suplente,3,MATEUS WESP,VANINI
2022,SAPUCAIA DO SUL,PSB,89010,ELTON ROBERTO WEBER,Eleito,25,ELTON ROBERTO WEBER,SAPUCAIA DO SUL
2022,NOVA RAMADA,REPUBLICANOS,88560,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,NOVA RAMADA
2022,NOVO MACHADO,PDT,87289,AIRTON LUIZ ARTUS,Suplente,0,AIRTON ARTUS,NOVO MACHADO
2022,SETE DE SETEMBRO,REPUBLICANOS,88706,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,SETE DE SETEMBRO
2022,SÃO FRANCISCO DE ASSIS,PL,88650,NEIVA TERESINHA MARQUES,Eleito,2,KELLY MORAES,SAO FRANCISCO DE ASSIS
2022,VERA CRUZ,MDB,89575,PATRICIA BAZOTTI,Eleito,5,PATRICIA BAZOTTI,VERA CRUZ
2022,GRAMADO XAVIER,PT,86789,ADÃO PRETTO FILHO,Eleito,2,ADAO PRETTO FILHO,GRAMADO XAVIER
2022,CAIÇARA,PT,85677,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,2,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,CAICARA
2022,AGUDO,PT,85014,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,919,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,AGUDO
2022,PANTANO GRANDE,MDB,84980,LUCIANO DA SILVA SILVEIRA,Eleito,6,LUCIANO DA SILVA SILVEIRA,PANTANO GRANDE
2022,ROLANTE,MDB,88234,LUCIANO DA SILVA SILVEIRA,Eleito,489,LUCIANO DA SILVA SILVEIRA,ROLANTE
2022,RIO DOS ÍNDIOS,MDB,87548,LUCIANO DA SILVA SILVEIRA,Eleito,0,LUCIANO DA SILVA SILVEIRA,RIO DOS INDIOS
2022,FELIZ,PT,86592,STELA BEATRIZ FARIAS LOPES,Eleito,6,STELA BEATRIZ FARIAS LOPES,FELIZ
2022,DERRUBADAS,MDB,86665,ROBERTO FANTINEL,Eleito,105,ROBERTO FANTINEL,DERRUBADAS
2022,PASSA SETE,PT,88889,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,13,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,PASSA SETE
2022,SÃO FRANCISCO DE PAULA,PT,88676,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,8,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SAO FRANCISCO DE PAULA
2022,UNIÃO DA SERRA,PT,88048,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,6,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,UNIAO DA SERRA
2022,SANTO ANTÔNIO DO PALMA,PT,87645,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,Eleito,35,ANTONIO VALDECI OLIVEIRA DE OLIVEIRA,SANTO ANTONIO DO PALMA
2022,BARRACÃO,MDB,85359,LUCIANO DA SILVA SILVEIRA,Eleito,0,LUCIANO DA SILVA SILVEIRA,BARRACAO
2022,BARROS CASSAL,MDB,85391,LUCIANO DA SILVA SILVEIRA,Eleito,70,LUCIANO DA SILVA SILVEIRA,BARROS CASSAL
2022,TAQUARUÇU DO SUL,REPUBLICANOS,85669,FRANCIS SOMENSI,Suplente,0,FRAN SOMENSI,TAQUARUCU DO SUL
2022,JAGUARÃO,REPUBLICANOS,87211,FRANCIS SOMENSI,Suplente,1,FRAN SOMENSI,JAGUARAO
2022,SEBERI,PL,89052,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,SEBERI
2022,SEGREDO,PL,85529,NEIVA TERESINHA MARQUES,Eleito,335,KELLY MORAES,SEGREDO
2022,RESTINGA SÊCA,PL,88137,RODRIGO MARQUES LORENZONI,Eleito,70,RODRIGO MARQUES LORENZONI,RESTINGA SECA
2022,DOIS LAJEADOS,PL,84824,APARECIDO MACEDO,Suplente,28,CAPITAO MACEDO,DOIS LAJEADOS
2022,ENTRE-IJUÍS,PL,85103,NEIVA TERESINHA MARQUES,Eleito,0,KELLY MORAES,ENTRE-IJUIS
2022,SÃO MARTINHO DA SERRA,PT,87785,JOSÉ SIDNEY NUNES DE ALMEIDA,Eleito,1,ZE NUNES,SAO MARTINHO DA SERRA
2022,SÃO LEOPOLDO,PL,88773,ADRIANA VIEIRA LARA,Eleito,86,ADRIANA VIEIRA LARA,SAO LEOPOLDO
