Ano de eleição,Código município,Município,Nome candidato,Partido,Situação totalização,Votos nominais,Nome_deputado_padronizado,MUNICIPIO PADRONIZADO
2018,89524,WESTFALIA,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,WESTFALIA
2018,98213,TEUTÔNIA,ERIC LINS GRILO,DEM,Eleito,9,ERIC LINS,TEUTONIA
2018,85561,SALDANHA MARINHO,ERIC LINS GRILO,DEM,Eleito,5,ERIC LINS,SALDANHA MARINHO
2018,88390,SANTA CRUZ DO SUL,ERIC LINS GRILO,DEM,Eleito,44,ERIC LINS,SANTA CRUZ DO SUL
2018,87734,OSÓRIO,THIAGO PEREIRA DUARTE,DEM,Eleito,233,THIAGO PEREIRA DUARTE,OSORIO
2018,85138,ANTA GORDA,THIAGO PEREIRA DUARTE,DEM,Eleito,2,THIAGO PEREIRA DUARTE,ANTA GORDA
2018,86312,DONA FRANCISCA,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,DONA FRANCISCA
2018,85910,CARAZINHO,THIAGO PEREIRA DUARTE,DEM,Eleito,24,THIAGO PEREIRA DUARTE,CARAZINHO
2018,86460,CAMPESTRE DA SERRA,THIAGO PEREIRA DUARTE,DEM,Eleito,1,THIAGO PEREIRA DUARTE,CAMPESTRE DA SERRA
2018,87122,MORRINHOS DO SUL,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,MORRINHOS DO SUL
2018,87955,PIRATINI,THIAGO PEREIRA DUARTE,DEM,Eleito,2,THIAGO PEREIRA DUARTE,PIRATINI
2018,86550,FARROUPILHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1478,TENENTE CORONEL ZUCCO,FARROUPILHA
2018,86207,SANTA MARIA DO HERVAL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,46,TENENTE CORONEL ZUCCO,SANTA MARIA DO HERVAL
2018,88625,BARRA DO QUARAÍ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,58,TENENTE CORONEL ZUCCO,BARRA DO QUARAI
2018,85774,CAMPO BOM,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1027,TENENTE CORONEL ZUCCO,CAMPO BOM
2018,87823,SÃO PEDRO DO BUTIÁ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,7,TENENTE CORONEL ZUCCO,SAO PEDRO DO BUTIA
2018,86185,MORRO REDONDO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,MORRO REDONDO
2018,86622,CORONEL BARROS,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,CORONEL BARROS
2018,87599,NOVA ARAÇÁ,THIAGO PEREIRA DUARTE,DEM,Eleito,230,THIAGO PEREIRA DUARTE,NOVA ARACA
2018,87440,PONTE PRETA,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,PONTE PRETA
2018,89575,VERA CRUZ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,169,RUY IRIGARAY,VERA CRUZ
2018,88269,CHUVISCA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,58,TENENTE CORONEL ZUCCO,CHUVISCA
2018,89591,VERANÓPOLIS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,338,TENENTE CORONEL ZUCCO,VERANOPOLIS
2018,87530,MUÇUM,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,3,PEDRO OZORIO PEREIRA,MUCUM
2018,87319,LAVRAS DO SUL,VILMAR LOURENÇO,PSL,Eleito,1,VILMAR LOURENCO,LAVRAS DO SUL
2018,88749,VILA LÂNGARO,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,VILA LANGARO
2018,86614,FLORES DA CUNHA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,368,RUY IRIGARAY,FLORES DA CUNHA
2018,98272,FORTALEZA DOS VALOS,APARECIDO MACEDO,PSL,Eleito,2,CAPITAO MACEDO,FORTALEZA DOS VALOS
2018,87866,SÃO VALÉRIO DO SUL,APARECIDO MACEDO,PSL,Eleito,1,CAPITAO MACEDO,SAO VALERIO DO SUL
2018,87750,PAIM FILHO,APARECIDO MACEDO,PSL,Eleito,2,CAPITAO MACEDO,PAIM FILHO
2018,88617,SANTO CRISTO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,124,RUY IRIGARAY,SANTO CRISTO
2018,88633,SÃO BORJA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,389,RUY IRIGARAY,SAO BORJA
2018,89125,CAPÃO BONITO DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,15,RUY IRIGARAY,CAPAO BONITO DO SUL
2018,88455,SANT'ANA DO LIVRAMENTO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1402,TENENTE CORONEL ZUCCO,SANT'ANA DO LIVRAMENTO
2018,87890,PEJUÇARA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,17,TENENTE CORONEL ZUCCO,PEJUCARA
2018,89095,SERAFINA CORRÊA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,157,TENENTE CORONEL ZUCCO,SERAFINA CORREA
2018,87971,PLANALTO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,60,TENENTE CORONEL ZUCCO,PLANALTO
2018,85308,ARROIO DO SAL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,85,TENENTE CORONEL ZUCCO,ARROIO DO SAL
2018,86363,BARRA DO GUARITA,APARECIDO MACEDO,PSL,Eleito,1,CAPITAO MACEDO,BARRA DO GUARITA
2018,86150,CORONEL BICACO,APARECIDO MACEDO,PSL,Eleito,2,CAPITAO MACEDO,CORONEL BICACO
2018,87572,NONOAI,APARECIDO MACEDO,PSL,Eleito,8,CAPITAO MACEDO,NONOAI
2018,87114,IRAÍ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,67,RUY IRIGARAY,IRAI
2018,89125,CAPÃO BONITO DO SUL,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,CAPAO BONITO DO SUL
2018,88404,ESTRELA VELHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,20,TENENTE CORONEL ZUCCO,ESTRELA VELHA
2018,86290,DOM PEDRITO,RODRIGO MARINI MARONI,PODE,Eleito,6,RODRIGO MARONI,DOM PEDRITO
2018,84956,SILVEIRA MARTINS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,26,TENENTE CORONEL ZUCCO,SILVEIRA MARTINS
2018,87386,PINHAL GRANDE,LUCIANO LORENZINI ZUCCO,PSL,Eleito,9,TENENTE CORONEL ZUCCO,PINHAL GRANDE
2018,87971,PLANALTO,RODRIGO MARINI MARONI,PODE,Eleito,16,RODRIGO MARONI,PLANALTO
2018,85294,AUGUSTO PESTANA,RODRIGO MARINI MARONI,PODE,Eleito,2,RODRIGO MARONI,AUGUSTO PESTANA
2018,88587,JARI,LUCIANO LORENZINI ZUCCO,PSL,Eleito,43,TENENTE CORONEL ZUCCO,JARI
2018,87351,MACHADINHO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,34,TENENTE CORONEL ZUCCO,MACHADINHO
2018,85910,CARAZINHO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,480,TENENTE CORONEL ZUCCO,CARAZINHO
2018,87610,NOVA BASSANO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,59,TENENTE CORONEL ZUCCO,NOVA BASSANO
2018,86193,CRUZ ALTA,ERIC LINS GRILO,DEM,Eleito,21,ERIC LINS,CRUZ ALTA
2018,86193,CRUZ ALTA,THIAGO PEREIRA DUARTE,DEM,Eleito,22,THIAGO PEREIRA DUARTE,CRUZ ALTA
2018,87483,PORTO VERA CRUZ,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,PORTO VERA CRUZ
2018,85138,ANTA GORDA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,82,TENENTE CORONEL ZUCCO,ANTA GORDA
2018,85502,GLORINHA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,160,TENENTE CORONEL ZUCCO,GLORINHA
2018,87041,MATO LEITÃO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,45,TENENTE CORONEL ZUCCO,MATO LEITAO
2018,88064,VALE DO SOL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,35,TENENTE CORONEL ZUCCO,VALE DO SOL
2018,86770,GETÚLIO VARGAS,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,2,PEDRO OZORIO PEREIRA,GETULIO VARGAS
2018,87955,PIRATINI,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,625,PEDRO OZORIO PEREIRA,PIRATINI
2018,85243,IPIRANGA DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,IPIRANGA DO SUL
2018,86614,FLORES DA CUNHA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,7,PEDRO OZORIO PEREIRA,FLORES DA CUNHA
2018,84751,NOVA ROMA DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,NOVA ROMA DO SUL
2018,88161,BOA VISTA DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,BOA VISTA DO SUL
2018,87556,NÃO-ME-TOQUE,LUCIANO LORENZINI ZUCCO,PSL,Eleito,97,TENENTE CORONEL ZUCCO,NAO-ME-TOQUE
2018,87726,SÃO JOSÉ DOS AUSENTES,LUCIANO LORENZINI ZUCCO,PSL,Eleito,10,TENENTE CORONEL ZUCCO,SAO JOSE DOS AUSENTES
2018,88692,SÃO GABRIEL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,1682,TENENTE CORONEL ZUCCO,SAO GABRIEL
2018,87505,PRESIDENTE LUCENA,RODRIGO MARINI MARONI,PODE,Eleito,3,RODRIGO MARONI,PRESIDENTE LUCENA
2018,88013,PORTO ALEGRE,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,131,SILVANA MARIA FRANCISCATTO COVATTI,PORTO ALEGRE
2018,88013,PORTO ALEGRE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,1228,RUY IRIGARAY,PORTO ALEGRE
2018,88013,PORTO ALEGRE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,1439,RUY IRIGARAY,PORTO ALEGRE
2018,88447,MAÇAMBARÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,15,RUY IRIGARAY,MACAMBARA
2018,89214,TAPEJARA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,TAPEJARA
2018,87610,NOVA BASSANO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,2,PEDRO OZORIO PEREIRA,NOVA BASSANO
2018,87840,SÃO VALENTIM DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,SAO VALENTIM DO SUL
2018,85359,BARRACÃO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,BARRACAO
2018,88846,CHUÍ,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,2,MATEUS WESP,CHUI
2018,87610,NOVA BASSANO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,6,MATEUS WESP,NOVA BASSANO
2018,88641,CERRITO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,47,TENENTE CORONEL ZUCCO,CERRITO
2018,88447,MAÇAMBARÁ,LUCIANO LORENZINI ZUCCO,PSL,Eleito,32,TENENTE CORONEL ZUCCO,MACAMBARA
2018,84786,JABOTICABA,VILMAR LOURENÇO,PSL,Eleito,4,VILMAR LOURENCO,JABOTICABA
2018,84956,SILVEIRA MARTINS,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,SILVEIRA MARTINS
2018,89079,SELBACH,RODRIGO MARINI MARONI,PODE,Eleito,0,RODRIGO MARONI,SELBACH
2018,88919,SÃO PEDRO DO SUL,SILVANA MARIA FRANCISCATTO COVATTI,PP,Eleito,13,SILVANA MARIA FRANCISCATTO COVATTI,SAO PEDRO DO SUL
2018,86959,HUMAITÁ,SÉRGIO BERGONSI TURRA,PP,Eleito,1,SERGIO TURRA,HUMAITA
2018,88250,RONDA ALTA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,85,RUY IRIGARAY,RONDA ALTA
2018,87920,SERTÃO SANTANA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,10,RUY IRIGARAY,SERTAO SANTANA
2018,85464,CRISTAL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,23,RUY IRIGARAY,CRISTAL
2018,85740,RIOZINHO,ERIC LINS GRILO,DEM,Eleito,3,ERIC LINS,RIOZINHO
2018,85120,NOVA ESPERANÇA DO SUL,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,NOVA ESPERANCA DO SUL
2018,88030,PORTO LUCENA,ERIC LINS GRILO,DEM,Eleito,1,ERIC LINS,PORTO LUCENA
2018,84999,IPÊ,ERIC LINS GRILO,DEM,Eleito,5,ERIC LINS,IPE
2018,86649,COXILHA,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,COXILHA
2018,85391,BARROS CASSAL,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,BARROS CASSAL
2018,87041,MATO LEITÃO,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,MATO LEITAO
2018,87815,PANAMBI,LUCIANO LORENZINI ZUCCO,PSL,Eleito,490,TENENTE CORONEL ZUCCO,PANAMBI
2018,88579,SANTO ANTÔNIO DAS MISSÕES,LUCIANO LORENZINI ZUCCO,PSL,Eleito,57,TENENTE CORONEL ZUCCO,SANTO ANTONIO DAS MISSOES
2018,89036,SARANDI,EDERILDO PAPARICO BACCHI,PR,Eleito,39,EDERILDO PAPARICO BACCHI,SARANDI
2018,85278,ARVOREZINHA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,154,RUY IRIGARAY,ARVOREZINHA
2018,88013,PORTO ALEGRE,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,1457,RUY IRIGARAY,PORTO ALEGRE
2018,88994,SAPIRANGA,ERIC LINS GRILO,DEM,Eleito,16,ERIC LINS,SAPIRANGA
2018,86215,CRUZEIRO DO SUL,VILMAR LOURENÇO,PSL,Eleito,2,VILMAR LOURENCO,CRUZEIRO DO SUL
2018,88781,VESPASIANO CORRÊA,LUCIANO LORENZINI ZUCCO,PSL,Eleito,24,TENENTE CORONEL ZUCCO,VESPASIANO CORREA
2018,84883,DOUTOR MAURÍCIO CARDOSO,LUCIANO LORENZINI ZUCCO,PSL,Eleito,14,TENENTE CORONEL ZUCCO,DOUTOR MAURICIO CARDOSO
2018,88285,ESPERANÇA DO SUL,LUCIANO LORENZINI ZUCCO,PSL,Eleito,18,TENENTE CORONEL ZUCCO,ESPERANCA DO SUL
2018,88803,MONTE ALEGRE DOS CAMPOS,VILMAR LOURENÇO,PSL,Eleito,0,VILMAR LOURENCO,MONTE ALEGRE DOS CAMPOS
2018,88412,SANTA MARIA,VILMAR LOURENÇO,PSL,Eleito,36,VILMAR LOURENCO,SANTA MARIA
2018,89184,CORONEL PILAR,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,7,RUY IRIGARAY,CORONEL PILAR
2018,86800,HULHA NEGRA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,23,RUY IRIGARAY,HULHA NEGRA
2018,86444,BOM PROGRESSO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,BOM PROGRESSO
2018,86630,FONTOURA XAVIER,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,FONTOURA XAVIER
2018,88765,SENADOR SALGADO FILHO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,SENADOR SALGADO FILHO
2018,87980,TRAVESSEIRO,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,TRAVESSEIRO
2018,87424,PONTÃO,LUCIANA KREBS GENRO,PSOL,Eleito,10,LUCIANA KREBS GENRO,PONTAO
2018,88293,ROQUE GONZALES,LUCIANA KREBS GENRO,PSOL,Eleito,9,LUCIANA KREBS GENRO,ROQUE GONZALES
2018,88358,SANANDUVA,LUCIANA KREBS GENRO,PSOL,Eleito,19,LUCIANA KREBS GENRO,SANANDUVA
2018,85286,ESTAÇÃO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,66,RUY IRIGARAY,ESTACAO
2018,86657,FORMIGUEIRO,THIAGO PEREIRA DUARTE,DEM,Eleito,4,THIAGO PEREIRA DUARTE,FORMIGUEIRO
2018,88854,SÃO MARTINHO,FRANCIANE ABADE BAYER MULLER,PSB,Eleito,0,FRANCIANE BAYER,SAO MARTINHO
2018,87580,SALVADOR DAS MISSÕES,FRANCIANE ABADE BAYER MULLER,PSB,Eleito,5,FRANCIANE BAYER,SALVADOR DAS MISSOES
2018,87270,LAGOA VERMELHA,ELTON ROBERTO WEBER,PSB,Eleito,53,ELTON ROBERTO WEBER,LAGOA VERMELHA
2018,88129,VITÓRIA DAS MISSÕES,ELTON ROBERTO WEBER,PSB,Eleito,2,ELTON ROBERTO WEBER,VITORIA DAS MISSOES
2018,86444,BOM PROGRESSO,ELTON ROBERTO WEBER,PSB,Eleito,1,ELTON ROBERTO WEBER,BOM PROGRESSO
2018,85170,ARATIBA,ELTON ROBERTO WEBER,PSB,Eleito,1,ELTON ROBERTO WEBER,ARATIBA
2018,88994,SAPIRANGA,ELTON ROBERTO WEBER,PSB,Eleito,31,ELTON ROBERTO WEBER,SAPIRANGA
2018,88854,SÃO MARTINHO,ELTON ROBERTO WEBER,PSB,Eleito,167,ELTON ROBERTO WEBER,SAO MARTINHO
2018,89010,SAPUCAIA DO SUL,ELTON ROBERTO WEBER,PSB,Eleito,40,ELTON ROBERTO WEBER,SAPUCAIA DO SUL
2018,86886,LAGOA DOS TRÊS CANTOS,JOSE AIRTON RIBEIRO DE LIMA,PR,Eleito,0,AIRTON LIMA,LAGOA DOS TRES CANTOS
2018,85375,BARRA DO RIBEIRO,VILMAR LOURENÇO,PSL,Eleito,18,VILMAR LOURENCO,BARRA DO RIBEIRO
2018,87068,MINAS DO LEÃO,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,81,RUY IRIGARAY,MINAS DO LEAO
2018,84972,IBARAMA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,12,RUY IRIGARAY,IBARAMA
2018,85820,MONTAURI,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,9,RUY IRIGARAY,MONTAURI
2018,85448,EUGÊNIO DE CASTRO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,EUGENIO DE CASTRO
2018,85901,ITACURUBI,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,ITACURUBI
2018,89010,SAPUCAIA DO SUL,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,45,DALCISO OLIVEIRA,SAPUCAIA DO SUL
2018,86231,DAVID CANABARRO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,DAVID CANABARRO
2018,88994,SAPIRANGA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,117,DALCISO OLIVEIRA,SAPIRANGA
2018,87084,MONTE BELO DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,2,MATEUS WESP,MONTE BELO DO SUL
2018,87254,JÚLIO DE CASTILHOS,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,4,MATEUS WESP,JULIO DE CASTILHOS
2018,88668,VALE VERDE,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,1,MATEUS WESP,VALE VERDE
2018,87289,NOVO MACHADO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,NOVO MACHADO
2018,87165,MULITERNO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,10,MATEUS WESP,MULITERNO
2018,87327,PARECI NOVO,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,PARECI NOVO
2018,86630,FONTOURA XAVIER,ERIC LINS GRILO,DEM,Eleito,0,ERIC LINS,FONTOURA XAVIER
2018,88382,ITAARA,THIAGO PEREIRA DUARTE,DEM,Eleito,31,THIAGO PEREIRA DUARTE,ITAARA
2018,89320,NOVO XINGU,THIAGO PEREIRA DUARTE,DEM,Eleito,0,THIAGO PEREIRA DUARTE,NOVO XINGU
2018,88439,SANTANA DA BOA VISTA,LUCIANA KREBS GENRO,PSOL,Eleito,9,LUCIANA KREBS GENRO,SANTANA DA BOA VISTA
2018,87360,PICADA CAFÉ,ERIC LINS GRILO,DEM,Eleito,1,ERIC LINS,PICADA CAFE
2018,88943,MAMPITUBA,ELTON ROBERTO WEBER,PSB,Eleito,44,ELTON ROBERTO WEBER,MAMPITUBA
2018,85448,EUGÊNIO DE CASTRO,ELTON ROBERTO WEBER,PSB,Eleito,1,ELTON ROBERTO WEBER,EUGENIO DE CASTRO
2018,86398,HERVAL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,2,RUY IRIGARAY,HERVAL
2018,85146,PAVERAMA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,55,RUY IRIGARAY,PAVERAMA
2018,88781,VESPASIANO CORRÊA,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,73,RUY IRIGARAY,VESPASIANO CORREA
2018,87831,PARAÍ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,104,RUY IRIGARAY,PARAI
2018,88285,ESPERANÇA DO SUL,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,7,RUY IRIGARAY,ESPERANCA DO SUL
2018,85294,AUGUSTO PESTANA,APARECIDO MACEDO,PSL,Eleito,12,CAPITAO MACEDO,AUGUSTO PESTANA
2018,87211,JAGUARÃO,APARECIDO MACEDO,PSL,Eleito,17,CAPITAO MACEDO,JAGUARAO
2018,89591,VERANÓPOLIS,APARECIDO MACEDO,PSL,Eleito,50,CAPITAO MACEDO,VERANOPOLIS
2018,87920,SERTÃO SANTANA,JULIANO FRANCZAK,PSD,Eleito,16,JULIANO FRANCZAK,SERTAO SANTANA
2018,85669,TAQUARUÇU DO SUL,JULIANO FRANCZAK,PSD,Eleito,3,JULIANO FRANCZAK,TAQUARUCU DO SUL
2018,85286,ESTAÇÃO,JULIANO FRANCZAK,PSD,Eleito,15,JULIANO FRANCZAK,ESTACAO
2018,88455,SANT'ANA DO LIVRAMENTO,JULIANO FRANCZAK,PSD,Eleito,419,JULIANO FRANCZAK,SANT'ANA DO LIVRAMENTO
2018,87858,PASSO FUNDO,JULIANO FRANCZAK,PSD,Eleito,249,JULIANO FRANCZAK,PASSO FUNDO
2018,84948,ÁGUA SANTA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,AGUA SANTA
2018,87637,NOVA BRÉSCIA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,NOVA BRESCIA
2018,88781,VESPASIANO CORRÊA,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,VESPASIANO CORREA
2018,85723,TUPANDI,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,TUPANDI
2018,88234,ROLANTE,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,3,PEDRO OZORIO PEREIRA,ROLANTE
2018,84883,DOUTOR MAURÍCIO CARDOSO,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,0,PEDRO OZORIO PEREIRA,DOUTOR MAURICIO CARDOSO
2018,85618,CACHOEIRINHA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,17,MATEUS WESP,CACHOEIRINHA
2018,85812,CANDELÁRIA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,5,MATEUS WESP,CANDELARIA
2018,85146,PAVERAMA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,0,MATEUS WESP,PAVERAMA
2018,87793,PALMITINHO,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,PALMITINHO
2018,87092,INDEPENDÊNCIA,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,0,DALCISO OLIVEIRA,INDEPENDENCIA
2018,87769,SÃO JOSÉ DAS MISSÕES,DALCISO EBERHARDT DE OLIVEIRA,PSB,Eleito,1,DALCISO OLIVEIRA,SAO JOSE DAS MISSOES
2018,84824,DOIS LAJEADOS,FRANCIS SOMENSI,PRB,Eleito,1,FRAN SOMENSI,DOIS LAJEADOS
2018,89435,TRIUNFO,FRANCIS SOMENSI,PRB,Eleito,3,FRAN SOMENSI,TRIUNFO
2018,86967,MAQUINÉ,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,1,MATEUS WESP,MAQUINE
2018,89247,SANTA CECÍLIA DO SUL,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,23,MATEUS WESP,SANTA CECILIA DO SUL
2018,86231,DAVID CANABARRO,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,17,MATEUS WESP,DAVID CANABARRO
2018,87092,INDEPENDÊNCIA,MATEUS JOSÉ DE LIMA WESP,PSDB,Eleito,3,MATEUS WESP,INDEPENDENCIA
2018,89370,TRÊS COROAS,LUCIANO LORENZINI ZUCCO,PSL,Eleito,235,TENENTE CORONEL ZUCCO,TRES COROAS
2018,86517,ESTEIO,VILMAR LOURENÇO,PSL,Eleito,892,VILMAR LOURENCO,ESTEIO
2018,88714,SÃO JERÔNIMO,VILMAR LOURENÇO,PSL,Eleito,36,VILMAR LOURENCO,SAO JERONIMO
2018,86789,GRAMADO XAVIER,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,18,RUY IRIGARAY,GRAMADO XAVIER
2018,88340,CARAÁ,RUY SANTIAGO IRIGARAY JUNIOR,PSL,Eleito,28,RUY IRIGARAY,CARAA
2018,86576,FAXINAL DO SOTURNO,APARECIDO MACEDO,PSL,Eleito,2,CAPITAO MACEDO,FAXINAL DO SOTURNO
2018,89354,TRAMANDAÍ,APARECIDO MACEDO,PSL,Eleito,36,CAPITAO MACEDO,TRAMANDAI
2018,85154,ANTÔNIO PRADO,APARECIDO MACEDO,PSL,Eleito,16,CAPITAO MACEDO,ANTONIO PRADO
2018,84921,BOQUEIRÃO DO LEÃO,APARECIDO MACEDO,PSL,Eleito,0,CAPITAO MACEDO,BOQUEIRAO DO LEAO
2018,88242,FLORIANO PEIXOTO,JULIANO FRANCZAK,PSD,Eleito,0,JULIANO FRANCZAK,FLORIANO PEIXOTO
2018,87726,SÃO JOSÉ DOS AUSENTES,JULIANO FRANCZAK,PSD,Eleito,3,JULIANO FRANCZAK,SAO JOSE DOS AUSENTES
2018,87521,QUEVEDOS,JULIANO FRANCZAK,PSD,Eleito,6,JULIANO FRANCZAK,QUEVEDOS
2018,87645,SANTO ANTÔNIO DO PALMA,JULIANO FRANCZAK,PSD,Eleito,15,JULIANO FRANCZAK,SANTO ANTONIO DO PALMA
2018,85995,CAXIAS DO SUL,PEDRO OZÓRIO PEREIRA,PSDB,Eleito,9,PEDRO OZORIO PEREIRA,CAXIAS DO SUL
